time_s,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31
6.1,0.01564873287861701,0.01021442840283271,0.011844377222587354,0.010834808606432489,0.012115548233850859,0.011486719304230064,0.010893548969761468,0.011121596180601045,0.011123801668873057,0.011501635653985431,0.013241867418400943,0.005837957373842073,0.01550757406221237,0.010237227252218872,0.012351940531516448,0.015260945674526738,0.01458949910102092,0.010212908555331524,0.010650168087522616,0.012941505192429759,0.013801421446260065,0.00895398398256475,0.005800272592750844,0.01774690579622984,0.010811190321078357,0.01958381624717731,0.010429050089442171,0.007428313870150305,0.007862608117648051,0.007176305298344232,0.004851753983530216
6.2,0.017313192856818205,0.012893255043309182,0.010144408006453887,0.010561551098362543,0.01287883089389652,0.009608696273062378,0.01047952042426914,0.012994434000574984,0.008889253294910304,0.01590597203176003,0.01694173668511212,0.011914442293345928,0.015800352339283563,0.008550639322493225,0.015638272307114676,0.017187694866152015,0.01914245929583558,0.01087164439013577,0.004874701699009165,0.012517462673713453,0.012928734795423225,0.012246782825968694,0.005432317993836477,0.018825630613719113,0.010117168567376211,0.019241149639128707,0.008073578646872193,0.01635475015064003,0.006164277874631807,0.010932947807305027,0.0023776993293722626
6.3,0.013263876671771868,0.010588641216600081,0.007565583146060817,0.008497308153891936,0.010878319953917526,0.008911426339182071,0.009294415840486181,0.01039880055031972,0.01113046266254969,0.013360257198655745,0.015607128996180109,0.012801970369764604,0.011796350736403838,0.004385004795040004,0.01337947975116549,0.016042406550695887,0.01823743721615756,0.013023833715237743,0.01329867089225445,0.010644312387739774,0.013762425151071511,0.011601637434068834,0.0076598776649916545,0.01369493762467755,0.011409770067984937,0.016921336500672624,0.010142768842342775,0.010474394039192703,0.009379531184094958,0.010956476762657985,0.00898220681165185
6.4,0.010760928780655377,0.011170054640388116,0.008868108780006878,0.009668166858318727,0.011433000763645396,0.009908105312206317,0.010129268284799764,0.012805531732738018,0.01329522863670718,0.011821026855614036,0.013474579172907397,0.014844740653643385,0.012207071631564759,0.007406498261843808,0.011895368734258227,0.013593266921816394,0.01653855561016826,0.01554584079713095,0.01151336280599935,0.01093896778911585,0.013030181762587745,0.014070506440475583,0.008111204078886658,0.013273681834107265,0.011683980992529541,0.013695131110580405,0.01056751178111881,0.009839008635026403,0.0071273995581577765,0.010214220019406639,0.017240296365343966
6.5,0.00967903011769522,0.010380233652540483,0.008518020986230113,0.010370085947215557,0.009131799670285545,0.01037024994730018,0.011054898727707041,0.012745241401717067,0.012842293072026223,0.012030641664750874,0.011341924837324768,0.01133068959461525,0.010452355636516586,0.008375848847208545,0.011131788705824874,0.00991671797237359,0.009801353198781726,0.01222030354256276,0.013621593898278661,0.011492843623273075,0.013321514343260787,0.011746759701054543,0.005590136097453069,0.010003383322327863,0.011940132076233567,0.008927221788326278,0.011270399190834723,0.00980519787844969,0.00947443702898454,0.007182414647104451,0.009072194807231426
6.6,0.009367431775899604,0.007535006179750781,0.010825942626979668,0.009447450775041943,0.005791436051367782,0.00846732706122566,0.011368568084435537,0.010600413079373538,0.009322251135017723,0.008242468611570075,0.009854818708845414,0.005680720278178342,0.00903522530279588,0.00881039653904736,0.00959793760557659,0.006547550729010254,0.005464683372338186,0.010630781907821074,0.011203493413631804,0.011465038114693016,0.012458394630812109,0.009129504760494456,0.01332611860561883,0.010193596899625845,0.011206667113583535,0.0070665881503373384,0.013039494951954111,0.0032381668279413134,0.007524232628384198,0.00929662120370267,0.003624136788857868
6.7,0.009353916175314225,0.010076085818582214,0.010673324795789085,0.009157414606306702,0.007276649848790839,0.006551007841153478,0.010628889576764777,0.00932517199544236,0.006704951883875765,0.009945254078047583,0.009900803997879848,0.005380789989430923,0.00961035013460787,0.011811132499133237,0.011881928221555427,0.010122682215296663,0.007485534242732683,0.00552369216165971,0.0039817645301809534,0.010334442522434983,0.01053860345564317,0.005840356425323989,0.009213458070007619,0.007200966756499838,0.007229293878481258,0.008468817395623773,0.009666408295743167,0.0043093964632134885,0.006426314721466042,0.0034100814946214086,0.00200230919290334
6.8,0.010754506292869337,0.008844654184940737,0.009514416960882954,0.008405010448768735,0.01007836628559744,0.00879294708283851,0.011025886269635521,0.006557445267389994,0.009982268384192139,0.00929852860281244,0.011062677403970156,0.005111957943881862,0.009603466023690999,0.010428215828142129,0.010210554028162733,0.01043200034473557,0.0108539415668929,0.004715512586699333,0.014403263994609006,0.01049258848070167,0.014604504394810647,0.008515085346516571,0.011128212499897927,0.007539357229688903,0.008615876649855636,0.01131027500377968,0.00980512346359319,0.006508047808893025,0.005990262106934097,0.005104179399495479,0.0020396069521666504
6.9,0.008168767380993813,0.00875843598805659,0.010624464002830791,0.006457071024215111,0.0076246065691520926,0.008094812919807737,0.009726177086122334,0.007629851825186051,0.0037756367783003952,0.008909459284041077,0.010384435663581826,0.005252744140307186,0.007360364397754893,0.009395177621627226,0.010912711877608672,0.012426759421941824,0.015046010812511668,0.007215733785415068,0.0038932219831622206,0.0110381051490549,0.011718596506398171,0.00915628199436469,0.012169103256383096,0.00712751891114749,0.009591693960828707,0.012910212608403526,0.011632587120402604,0.003909359743374807,0.005705724761355668,0.007516692494391464,0.0
7.0,0.006764124300389085,0.00922780777727894,0.009569938583808835,0.005639041864924366,0.005451108481793199,0.006281073146965355,0.010584200645098463,0.006061132226022892,0.004617835438693874,0.011842797803183203,0.008905018730729353,0.005323286459315568,0.007537852097811992,0.007131482525437605,0.010146613312826958,0.009676436839072267,0.011646445058204336,0.00739633571356535,0.008339087544300128,0.011440451580710942,0.014921377587597817,0.008696193908690475,0.0065918070868065115,0.005841295460413676,0.012418623318808386,0.007355074594670441,0.006763558048987761,0.005343134544091299,0.006017442210577428,0.008214856861741282,0.00014237608411349356
7.1,0.007612655990669737,0.009240727231372148,0.009823228242566984,0.007644395554962102,0.005639801820507273,0.007485817359338398,0.011841262639791239,0.006921197436895454,0.010087470618600491,0.011428262296249159,0.009172047739411937,0.008397231868002564,0.009088794904528186,0.006231094914710411,0.014273013366619125,0.011868144465552177,0.01275810158404056,0.009973402302421164,0.013085777791275177,0.011365781665517716,0.014334212028188631,0.01107856172893662,0.01175166224129498,0.009070362211787142,0.01292022591087516,0.013023610299569555,0.00950881360040512,0.009688581467344193,0.008894200509530492,0.0085690572814201,0.008718873650650494
7.2,0.010895113591686822,0.01195258941152133,0.008846531745803077,0.01035494638927048,0.009427632294318755,0.009080718409677502,0.013530413634725846,0.0071260437471210025,0.010247628233628348,0.014395172765944153,0.012278328867978416,0.010084326495416462,0.011027421169274021,0.008519376751792151,0.013133879147062544,0.011739905094145797,0.013518552459572675,0.012740071106236428,0.009125868673436344,0.013647790201503085,0.013666938320966437,0.008910621618269943,0.004412214279909676,0.006913597680977546,0.014362762703967746,0.012950341097166529,0.00928750160483105,0.015414516819873825,0.007028381487543811,0.009139875885466608,0.005061100237071514
7.3,0.015596474841004238,0.013211618279456161,0.010809670202434063,0.013967598788440228,0.012542600816232152,0.011018718796549365,0.015336672822741093,0.010383884437032975,0.013918454715167172,0.015616844411852071,0.015204588853521273,0.012133340387663338,0.010947729811050522,0.012425835535623264,0.01243340519067715,0.011287506076769205,0.011357750063325511,0.01130622171331197,0.005537743854802102,0.011835629902634537,0.01277467148611322,0.008510629704687744,0.00522133253980428,0.010887201060540974,0.013323570510692662,0.014682899272884242,0.006886015871714335,0.016330386861227453,0.010895426530623809,0.010323385881747527,0.0
7.4,0.01281863031181274,0.016419570019934326,0.01056906119629275,0.013007308334636036,0.014369244745466858,0.01463447046262445,0.011188815442437772,0.014480243917205371,0.017676244642643724,0.014644856782979332,0.017367522268614266,0.01749363054841524,0.012844796583522111,0.009180839260807261,0.015014137388789095,0.017433176617487334,0.01549034845083952,0.014689724011986982,0.01109836532123154,0.008011336431081872,0.013032535935053602,0.01263185886273277,0.002458865856169723,0.0077468110248446465,0.01254757800779771,0.01471815525292186,0.01066685770638287,0.015266041264112573,0.010932023724308237,0.00993701361494459,0.01732147821712715
7.5,0.0159934113980853,0.014357696345541626,0.014444734310927743,0.015051718291942962,0.014273326087277383,0.017371947833453305,0.012415613018674776,0.014422978420043364,0.015009130493126577,0.013141344302312064,0.016290794192173053,0.014919351015123539,0.011555816163308918,0.012119020611862652,0.01189019812954939,0.017070959365810268,0.014506976294796914,0.009594420916982926,0.009865711544989608,0.011280546877969755,0.013641680852742866,0.01287734070501756,0.009207050570694264,0.004069159549544565,0.012093271230639857,0.01422753462975379,0.00894596720172558,0.01427775168849621,0.01331328894593753,0.009757782718224917,0.014541532000293955
7.6,0.013871456876586308,0.011421154122217558,0.016615654676570557,0.01608211845450569,0.011856134296976961,0.016851584732648917,0.011207665484107565,0.01166860296507366,0.012968208102392964,0.01478446545661427,0.01407694397130399,0.010858159039344173,0.01119967841077596,0.012380014195514377,0.013364906280912692,0.012958194238308351,0.012407611502567306,0.009857277400442399,0.00907502617337741,0.010159890398426796,0.013307105109561235,0.01084903906303225,0.012604500370798633,0.010149817280762363,0.009567777733536786,0.01336457894637988,0.011768857993956772,0.011197979547432624,0.019393722195673035,0.014519910328090191,0.009975488651434716
7.7,0.010437796881888062,0.010622288082231535,0.01869745090516517,0.013854886638000607,0.011250133684370667,0.01604301782208495,0.010552535632086801,0.010005305557569955,0.006355459918268025,0.010566230193944648,0.011972676111327019,0.006991202826611698,0.009938131161106867,0.011302183374937158,0.012074540281901136,0.009970094106392935,0.012581582486745901,0.011272783322056057,0.012678246148425387,0.012592400794346759,0.014968882460379973,0.012457887623895658,0.02030005598498974,0.009065027352335164,0.00734042696421966,0.008885930337783066,0.01543828379453771,0.00789886271377327,0.02008945775742177,0.014398898333638499,0.01122857203881722
7.8,0.011705304677889217,0.011309768044611701,0.014282400643423898,0.012347082811174914,0.011706496516126208,0.008821125259146356,0.012691910451394506,0.007028366671875119,0.00301587104331702,0.010978276870901027,0.011830861803900916,0.0034321054408792406,0.011019851408491377,0.014527316234307364,0.01183658370791818,0.006960030004847795,0.01201705184939783,0.008752147605264327,0.008725355510250665,0.01125639209021756,0.017013262113323435,0.011458153808234783,0.014098342035140377,0.0159019334387267,0.011243130293223658,0.006255681728362106,0.01593806897290051,0.006318177038338035,0.013199980749050155,0.013052101530774962,0.0015273048848030157
7.9,0.010691340285120532,0.01183536182907119,0.012452955706976354,0.011653046503852238,0.01014101038890658,0.010057370345748495,0.013753260682278778,0.00902166502783075,0.008965070737758651,0.010171543071919587,0.014395470589079196,0.008529896877007559,0.013815264155709883,0.016965310087471153,0.013752560553257354,0.007552053066319786,0.011353473128110636,0.014870862833049614,0.015672023728257045,0.011540929699549451,0.015961076351231895,0.012730117323371815,0.013462181341310497,0.013772691745543852,0.014257471075325157,0.00725285237422213,0.013970489671919495,0.008993025257950649,0.011708374440786429,0.016512448855792172,0.01760114246280864
8.0,0.012928869036841206,0.014204855251591653,0.010009790839831112,0.01012478292977903,0.013923730002716184,0.012510220512922388,0.013055230465397472,0.012949819647474214,0.011570583301363513,0.013299460842972621,0.01605718891369179,0.014574254746548831,0.01216736010974273,0.01527465443359688,0.011873315343109425,0.011703307827701792,0.00950783026382851,0.013068880134596839,0.009263749452657066,0.009646709222579375,0.010896707826759666,0.013072903639113065,0.0003646865297923796,0.01673788829066325,0.01605864890734665,0.012008006742689759,0.011652450430119643,0.013518224805011414,0.008701826576498206,0.013687188820767915,0.008864666451700032
8.1,0.014024297779542394,0.014899875422997866,0.008781935175647959,0.012229646308696829,0.015492091806663666,0.016104991955216974,0.014946158071325044,0.014661486493423581,0.01151075521192979,0.011878947771037929,0.013897175813326612,0.01401173634803854,0.014975424219301203,0.015940140110615175,0.012538189912447706,0.010292749057043693,0.005847106822329806,0.010119955231857602,0.009438316374144051,0.009605164668755606,0.008504594734404236,0.01386661353535601,0.0,0.017713780616759323,0.01475980428949697,0.012115384597564116,0.00837179586142156,0.013920958335802425,0.008746887469897047,0.010666082889656536,0.009415428139618598
8.2,0.01358365534542827,0.014384384267032146,0.008934687020882848,0.01116206796723418,0.013505931237887125,0.01631076193007175,0.012333865233813412,0.013376633869484067,0.01076277629181277,0.014463166953646578,0.012569363425427582,0.01553308502479922,0.013058076983725186,0.01103297880035825,0.01377172338834498,0.007548700250481488,0.006668831365459482,0.015272940418071812,0.013087730076222215,0.009911383676808327,0.007558996876468882,0.011677335023705382,0.006090919496273273,0.019545088234735886,0.011340524251863826,0.010971422525472008,0.011533106644492364,0.013582344181486405,0.008047158826229861,0.00883540068741695,0.014592359802918509
8.3,0.012720625309157185,0.014740775732207112,0.009923274974426022,0.011293868919892702,0.01386937074130401,0.010209406959802436,0.011289204703643918,0.008567641598347109,0.005764509551227093,0.014958094252506271,0.011669497325783595,0.009125347423832864,0.012002314397250302,0.009291018577641807,0.010433744064357597,0.01215633305037045,0.009501870190433692,0.009136195294559002,0.011317859389237128,0.01173643318907125,0.008981387190942769,0.011280398321105167,0.006631250580539927,0.01209403111715801,0.011831278879981255,0.007585580751765519,0.013211081881081554,0.01277811374166049,0.010811234669745318,0.00964928709436208,0.010720680438680574
8.4,0.011055480208597146,0.01064690495695686,0.011568899444682756,0.010737727279774845,0.009351099870400503,0.009233157034032047,0.011949132167501375,0.010639424581313506,0.010913457081187516,0.012250612776369962,0.012407298490870744,0.007997597567737103,0.010811294760060264,0.007586563660879619,0.010071332835650537,0.009603019252608647,0.015172625935520045,0.009910847438732162,0.014819230145803886,0.011472175729068113,0.011029074958059937,0.011010686794179492,0.01574474088556599,0.012639652140933322,0.008920024156395812,0.013143981559551321,0.010133351279364433,0.008229012837546179,0.009798462670005392,0.010113830867339857,0.008970554335974157
8.5,0.013142953830538318,0.008457298681605607,0.01194998185383156,0.00825374860141892,0.009649331914260983,0.00914136617211625,0.012367273884592578,0.011033843402401544,0.021107282082084566,0.010205160069745034,0.0149391245940933,0.00785132788678311,0.01299538773309905,0.01041586248902604,0.01351208518826752,0.014592493971576914,0.020229394867783412,0.014471347603830509,0.020592237924574874,0.012743856204906479,0.012848417536588386,0.011543090513441712,0.018456186371622607,0.011084596626460552,0.011700506383931497,0.02322864078450948,0.015110637250472791,0.012908275348308962,0.011272202464169823,0.015302117171813734,0.009649153071222827
8.6,0.011522840068209916,0.00921281724004075,0.007627065469932859,0.003513555202516727,0.009128476594923995,0.012319426241447218,0.011068861022067722,0.014288152451626956,0.020076076689292677,0.014734681026311591,0.015577207377646118,0.013474325824063271,0.0132362348085735,0.009958232813005452,0.010703454972826876,0.018820475233951584,0.025013591584865935,0.01196930832520593,0.014536465678247623,0.016386355564463884,0.013793642719974741,0.008286114025395364,0.008053625788306817,0.01346107863355428,0.012139479476900306,0.02148264175048098,0.009763296111486852,0.0201991900394205,0.010483498917892575,0.010656277554517146,0.008626978087704629
8.7,0.011592830705922097,0.009559612008160912,0.008812393134576268,0.005654628621414304,0.008469711028737947,0.011506895461934619,0.012773076887242496,0.013576339042629115,0.012845511664636433,0.009264852269552648,0.011138658373965882,0.006356681806209963,0.01242506034031976,0.010788123290694784,0.007489259514841251,0.015403221241285792,0.015959243537508883,0.006994198138272623,0.009010682897496736,0.014559264691342833,0.011755387240555137,0.008134837344186963,0.008489917672704905,0.010744060564320534,0.012821237905882299,0.018178964855906088,0.009337778319604695,0.008517111664332333,0.009422089206054807,0.013481135247275233,0.005332555156201124
8.8,0.009586612723069265,0.007686550943617476,0.010468240179761779,0.01044854067004053,0.008374194767384324,0.010991777380695567,0.010793562396429479,0.011025394342141226,0.008651073469536641,0.00698656866006786,0.008024658282010932,0.006225015094969422,0.0070109026091813575,0.008680666869622655,0.005331362535798689,0.012613053622771986,0.012982855814698269,0.008692244766734802,0.005160774453543127,0.014124180659109697,0.009549821697873995,0.007850925612729043,0.004922415246255696,0.008119012491079047,0.012171859725640388,0.009035195253090933,0.018593097920529544,0.005947525423835032,0.010676737001631409,0.009740556743054185,0.010338107822462916
8.9,0.006523038391605951,0.010380054809502326,0.016546423721592873,0.022534991862812603,0.008614058642706368,0.007598812526339316,0.010661835840437561,0.011151979706482962,0.007071550280670635,0.013110573345329612,0.007427911332342774,0.010483737278264016,0.010472829744685441,0.008411030503339134,0.007828439956938382,0.008251006802311167,0.006970490358071402,0.011308158937026747,0.006681035156361759,0.012985329231014475,0.007696177126490511,0.008066589889494935,0.008957262034527957,0.010550866936682723,0.008971045845100889,0.009098987065954134,0.009825746601563878,0.007043431869533379,0.013451199324663321,0.007615621188961086,0.015534798440057784
9.0,0.009670878935139626,0.009714002571854508,0.018167446469306014,0.025278235880250577,0.009177009906125022,0.006227697331269155,0.011838103673653677,0.007591898611281067,0.002646620287123369,0.012047151903971098,0.00856017621117644,0.0,0.009531389428047987,0.007579455996165052,0.007350753003265709,0.009657125192461535,0.00992664266959764,0.004265482675691601,0.005091796920169145,0.0064220234094136686,0.010598371663945727,0.004567752766888589,0.0,0.011044021048292052,0.009771193599590333,0.00928926025153487,0.00734591008949792,0.004452894645510241,0.0168617918316194,0.006051089003449306,0.0
9.1,0.00038885620597284287,0.005961756423857878,0.015661398911106517,0.02285333990585059,0.011498089152155444,0.0061239257047418505,0.012558068156067748,0.008492524866596796,0.00605178895057179,0.0,0.006458098941948265,0.002386923006270081,0.004278774522390449,0.006412427028408274,0.008157785196090117,0.0064239454513881356,0.006504411867354065,0.005371938532334752,0.002238045708509162,0.009141589471255429,0.007731567093287595,0.003022964156116359,0.0,0.0,0.010657529237505514,0.0,0.008354927485925145,0.007872785572544672,0.023007433337625116,0.009675706533016637,0.0
9.2,0.0032254114921670407,0.0019224092829972506,0.013858835391147295,0.017152573163912166,0.00783957108069444,0.003365631419001147,0.011853541218442842,0.006548579112859443,0.0,0.0,0.0019954099116148427,0.0,0.006502534524770454,0.008245016651926562,0.00047179593821056187,0.00364769546649768,0.006889607029734179,0.0,0.0,0.013454522086249199,0.01078146242434741,0.0,0.0042099307756870985,0.0038313820914481767,0.013662423298228532,0.0,0.01019834991893731,0.0,0.017676363640930504,0.010604481267364463,0.0
9.3,0.0011962905773543753,0.001510168585809879,0.013259480765555054,0.016271422646241263,0.008332322468049824,0.003725479618879035,0.011124382726848125,0.00605017994530499,0.002414907266938826,0.0,0.001354138512397185,0.008541862916899845,0.00439674699009629,0.004172499611740932,0.006109426612965763,0.0033407760929549113,0.002851660465239547,0.003545935614965856,0.0,0.015390108528663404,0.009881745354505256,0.0,0.0,0.0,0.01093458675313741,0.0,0.0,0.005868832777196076,0.014069880271563306,0.0010053321238956414,0.0
9.4,0.000744994031265378,0.0,0.008253718842752278,0.00799656962044537,0.00544711496331729,0.011951293099627947,0.010640467880875804,0.008352632648893632,0.002651299496392312,0.0,0.0,0.009108240774367005,0.0035437002588878386,0.0011147810437250882,0.007513786986237392,0.0,0.0,0.0013437523739412427,0.0,0.00898801827133866,0.007941375588416122,0.004754985711770132,0.0,0.0,0.006636048783548176,0.0,0.00436836027802201,0.0,0.0115927114529768,0.005705143848899752,0.009803692810237408
9.5,0.01005701305984985,0.00993592560007528,0.006941373867448419,0.008620496228104457,0.01059998117852956,0.008874754530552309,0.006834457817603834,0.007099564318195917,0.015206377192953369,0.018398429274384398,0.008355732352356426,0.02490087899786886,0.008598323111073114,0.004979948353138752,0.017112206187448464,0.0025572580670996103,0.0,0.013001317929592915,0.00617575176875107,0.006952936892048456,0.007252808063640259,0.008385981800529407,0.0,0.006455655238823965,0.004715497707366012,0.013264591871120501,0.0,0.007803122643963434,0.006581748748430982,0.0,0.023841451038606465
9.6,0.013417090522125363,0.010993103496730328,0.007259245285240468,0.013744394382229075,0.014096732484176755,0.009108062367886305,0.010549510843702592,0.00805219569883775,0.01575330905325245,0.01583361139637418,0.014952804267522879,0.016705508751329035,0.012183512762931059,0.010604287599562667,0.014477501572400797,0.005830596285250067,0.009905810838972684,0.010384733832324855,0.01433485304005444,0.0038466855039587244,0.01084965027985163,0.011775012444559252,0.0,0.006433884773286991,0.0030049185443203896,0.022425706629292108,0.0,0.0101915851701051,0.010976086559821852,0.0025430128152947873,0.032327528460882604
9.7,0.009310270543210208,0.010887156604439951,0.01313793220106163,0.017557169194333255,0.009769464668352157,0.004058535268995911,0.010641659973771311,0.008315916347783059,0.010497878538444638,0.018394376238575205,0.017077143893402535,0.008363808447029442,0.008729736618988682,0.009041587691172026,0.011707643789122812,0.012094344019715209,0.0165402843413176,0.004610876785591245,0.015711123814980965,0.006072531632526079,0.01256058638318791,0.006443585298256949,0.00807927077403292,0.005569885543081909,0.004113103495910764,0.026273216935805976,0.0,0.0011017577344318852,0.011574681120691821,0.002733360233833082,0.0
9.8,0.010272826330037788,0.009707505960250273,0.008032585601540632,0.014092053097556345,0.006610969867324457,0.0035811022826237604,0.009218792292813305,0.006084944398025982,0.0,0.00028632103976633516,0.013630593894049525,0.0,0.009228135604644194,0.004670809203162207,0.0,0.009342457269667648,0.017343128929496743,0.0,0.014676178980153054,0.010473663769516861,0.011487807423691265,0.004997070209356025,0.0,0.005165721404409851,0.0073904942473745905,0.013908381952205673,0.0,0.0,0.01070439349859953,0.011370221836841665,0.0
9.9,0.00216227286728099,0.006191323700477369,0.007639075797669648,0.004632259824575158,0.008261079783551395,0.002427737636025995,0.010513464967516484,0.005878101583220996,0.0,0.0,0.007103274838300422,0.0026211098884232342,0.008343125809915364,0.0059770002189907245,0.0036128118517808616,0.004929001588607207,0.011373306733730715,0.0,0.0,0.01333263029664522,0.008496071350236889,0.0,0.005839968944201246,0.0043278739030938596,0.009463499172852607,0.0,0.008563737792428583,0.0,0.006117428783909418,0.011656488240987528,0.0
10.0,0.0,0.0,0.007097269553923979,0.002289991043653572,0.0034000229788944125,0.010553027677815408,0.0075740175088867545,0.009232069369318197,0.0,0.0,0.0,8.341201464645565e-05,0.005272920298011741,0.0023738099116599187,0.0,0.0,0.0,0.0,0.0,0.008962537176557817,0.0052878959104418755,0.0,0.014755095428427012,0.002280305197928101,0.007180447719292715,0.0,0.007778893341310322,0.0,0.007991473357833456,0.004168148443568498,0.0
10.1,0.003505910644889809,0.00934682335355319,0.006557385713676922,0.005139406057423912,0.008283849019790068,0.006231974166439613,0.008791785076027736,0.0077035680442349985,0.009203057052218355,0.010210837208433077,0.005261565820546821,0.008536453387932852,0.010153959665331058,0.009467418658459792,0.00891992007382214,0.007096479712345172,0.005999024251650553,0.007586057472508401,0.010886187883443199,0.003990064578829333,0.010191614919676795,0.007966484117787331,0.0,0.010611976540531032,0.005514617478183936,0.009174849255941808,0.0,0.007366503850789741,0.010761897465272341,0.0,0.005318353942129761
10.2,0.006629969343521225,0.006240720776986564,0.013012434537813533,0.009578685530868825,0.011129523800263996,0.008839975107548526,0.009945820020220708,0.010651345437509008,0.005166704868315719,0.003059278315049596,0.004406954249134287,0.0,0.006648044509347528,0.012191082278150134,0.00395161951018963,0.005746776951127686,0.0,0.004522885174083058,0.0031138164922595024,0.002852375778275018,0.005218203368713148,0.0016581521049374714,0.000887657588464208,0.01012533437460661,0.009837295056058792,0.004819969835807569,0.0,0.0020036057094330317,0.011922816665901337,0.0047269416972994804,0.0
10.3,0.007776136772008613,0.006631429569097236,0.012277390123927034,0.00941897465963848,0.010234232295260881,0.00881893494806718,0.006832684539403999,0.008089225011644885,0.007512252086598892,0.004839907618574557,0.005728210453526117,0.003930698148906231,0.008096243291220162,0.0173078577790875,0.004355574928922579,0.006424303107905871,0.0013562694039137568,0.006941314150026301,0.007651607679690642,0.0,0.004516447925198008,0.009119893438764848,0.014220054363249801,0.009865726678981446,0.010627026567817666,0.004714067313216219,0.006194497600517934,0.00018584287317935377,0.01015947305404552,0.007310281798709184,0.006871353107271716
10.4,0.00887439695361536,0.010307068914698903,0.009962032752355299,0.0025037183661424933,0.008155222240020521,0.0066473585184212425,0.0008657678790768841,0.006930898087347259,0.009663189994171262,0.011556725039554294,0.009055133050424047,0.003980036126449704,0.00812068123195786,0.009736697393236682,0.008924241265049204,0.01063355364749441,0.010276655593770556,0.012393350771162659,0.01041745679685846,0.006129677503849962,0.006186242253534147,0.009880657380563207,0.001408095813530963,0.009583662467775866,0.013773586133538629,0.014901231043040752,0.0,0.002725000958889723,0.0034991158281627577,0.00479261128930375,0.0
10.5,0.008992652292363346,0.005936483976256568,0.0065829113009385765,7.863272912800312e-06,0.0026579900440992787,0.007651026389794424,0.0011351361536071636,0.0058793679272639565,0.009708817233331501,0.0,0.004668931651394814,0.0013255728663352784,0.004314760681154439,0.005595068505499512,0.001296992450079415,0.005217413454374764,0.005967969918856397,0.004214118380332366,0.0020730749020003714,0.003090034533670405,0.009662340398790548,0.003971601922785339,0.006728093212586828,0.0038612289426964708,0.01250427495506301,0.0067024185045738705,0.010106365516548976,0.0,0.0,0.0113604176476656,0.0015543209883617237
10.6,0.0064723593823146075,0.006449679904108052,0.0021135166207386646,0.0,0.0008929923933465034,0.011289114891042118,0.0,0.0033667338720988482,0.019106800900772214,0.011132682848256081,0.0,0.01740765117574483,0.005964036463410594,0.0020235433294146787,0.011696468391164672,0.008716742595424876,0.0061085924244252965,0.016692321078153327,0.0,0.005812580893689301,0.009206603717757389,0.00883627995790448,0.005753959594585467,0.0038223517185542732,0.012898932036478072,0.01654079125728458,0.01404967435519211,0.00532620691046759,0.0,0.008949185894380207,0.016639898531138897
10.7,0.010421137358207488,0.007684196289119427,0.0007588221342302859,0.0,0.0,0.008667792189953616,0.0,0.0046487700092257,0.016305441877193516,0.01313398352067452,0.0,0.01046980465616798,0.004194732027826831,0.0,0.011109645638498478,0.007203484929050319,0.0065026534866774455,0.012326608703006059,0.010491843713680282,0.005517955163441002,0.008791903965175152,0.008311013953061774,0.0,0.0017219583241967484,0.014561410062015057,0.026072870241478086,0.002847100913641043,0.007748510106466711,0.0,0.006681556915282272,0.00927809887798503
10.8,0.009445647592656314,0.010306502799721784,0.0026335973234381527,0.0,0.004707838234025985,0.00895505683729425,0.0052614763990277424,0.010513927009014878,0.01630135899176821,0.010788033832795918,0.003986711672041565,0.01546477826195769,0.007550473674200475,0.00210704944038298,0.011810521828010678,0.008714552059245761,0.006868670898256823,0.013118992646923289,0.0033279016497544944,0.002104009472532198,0.011739353722077794,0.009705628399387933,0.0,0.008971626848506276,0.016435230645583943,0.010548557293077465,0.00021767147700302303,0.010947178088827059,0.00011097945389337838,0.008201177217870281,0.01686159761447925
10.9,0.01240935453097336,0.01264072532649152,0.005241032049525529,0.0,0.006844590716355015,0.01093226223019883,0.0037280723336152732,0.0013269882765598595,0.013943757221568376,0.014969075855333358,0.008925254296627827,0.016334171523340046,0.004257584805600345,0.000567610768484883,0.01511022011982277,0.013786400959361345,0.012233416637172922,0.01710189419100061,0.011731500817404594,0.0008679584425408393,0.01590910087543307,0.014524082653224468,0.0,0.009798522005439736,0.009567390370648354,0.020853827554674353,0.0,0.007889430271461606,0.0017115430091507733,0.006111393704486545,0.0
11.0,0.010555799235589802,0.004651720919355284,0.0,0.0,0.0,0.008550281636416912,0.0,0.009261231316486374,0.007897953619249165,0.009683961980044842,0.016378740983782336,0.0074953242801711895,0.009943018849298824,0.0,0.00868510760483332,0.011280025355517864,0.010812754509856859,0.00939510326134041,0.008220370509661734,0.003566260747902561,0.009667615449870937,0.013084079400869086,0.0,0.009189243692162563,0.010068337433040142,0.006450574001064524,0.0,0.008968244189873076,0.0,0.005998904757689161,0.0
